CACode,VaCode,Estimate,ASE,Flag
C10C,V04G,3.3,1.2,*
C10C,V04H,12.8,3.1,
C10C,V04M,5.9,0.2,
C10C,V05A,28.2,3.3,
C10C,V05B,32.1,4,
C10C,V05C,35.5,3.9,
C10C,V05D,4.2,1.7,*
C10C,V06A,8.9,2.2,
C10C,V06B,41,4.7,
C10C,V06C,50.1,4.5,
C10C,V07A,45.6,4.3,
C10C,V07B,54.4,4.3,
C10C,V08A,25.5,5,
C10C,V08B,26.6,4.7,
C10C,V08C,47.9,6.1,
C10C,V09A,20.1,3.1,
C10C,V09B,49.5,4,
C10C,V09C,21.5,3.5,
C10C,V09D,8.8,1.9,
C10C,V10A,67.7,10.5,
C10C,V11A,16.6,9.1,**
C10C,V12A,32.1,10.8,*
C10C,V13A,13,7.6,**
C10C,V14A,60.4,9.9,
C10C,V15A,18.1,8,*
C10C,V16A,19.2,9.2,*
C10C,V17A,86,2.6,
C10C,V17B,10,2.6,
C10C,V17C,2.1,1,*
C10C,V17D,1.9,1,**
C10C,V18A,74.2,3.4,
C10C,V18B,17.9,3.1,
C10C,V18C,3.7,1.3,*
C10C,V18D,3.6,1.2,*
C10C,V18E,0.6,0.6,**
C10C,V19A,3.6,1.5,*
C10C,V19B,10.5,2.1,
C10C,V19C,9.5,2.6,
C10C,V19D,76.4,3.1,
C10C,V20A,41.5,9.3,
C10C,V21A,36,8.8,
C10C,V22A,12.2,5.4,*
C10C,V23A,20.4,7.3,*
C10C,V24A,32.4,4.2,
C10C,V24B,22.3,4.1,
C10C,V24C,6.9,2.3,*
C10C,V24D,6,1.8,*
C10C,V24E,26.5,4,
C10C,V24F,5.9,2.2,*
C10C,V25A,40.9,3.7,
C10C,V25B,29.7,3.7,
C10C,V25C,14.9,2.6,
C10C,V25D,8.7,2.6,*
C10C,V25E,5.9,1.9,*
C10C,V26A,41,7.4,
C10C,V27A,48.5,8.4,
C10C,V28A,23.6,6.4,
C10C,V29A,17.7,6.8,*
C10C,V29B,66.3,7.7,
C10C,V29C,2.5,1.8,**
C10C,V29D,6.3,3.9,**
C10C,V29E,7.2,3.8,**
C10C,V30A,14.1,2.6,
C10C,V30B,13.8,3.2,
C10C,V30C,14.8,2.7,
C10C,V30D,14.3,3.3,
C10C,V30E,42.9,4,
C10C,V31A,38.8,4.7,
C10C,V32A,27.2,4.6,
C10C,V33A,5.2,1.8,*
C10C,V34A,22.7,3.9,
C10C,V35A,16,3.2,
C10C,V36A,5.4,2.1,*
C10C,V37A,26.6,4.5,
C10C,V37B,17.5,5.3,*
C10C,V37C,10.5,2.5,
C10C,V37D,11,3.2,
C10C,V37E,32.6,4.4,
C10C,V37F,1.6,1.2,**
C10C,V38A,28.3,6.9,
C10C,V39A,28,7.3,
C10C,V40A,13.3,5,*
C10C,V41A,14.2,5.3,*
C10C,V42A,22.2,5.5,
C10C,V43A,8.9,3.6,*
C10C,V44A,14.1,2.6,
C10C,V44B,16.6,2.8,
C10C,V44C,13.3,2.6,
C10C,V44D,19.9,3.2,
C10C,V44E,36.1,4.2,
C10C,V45A,42.6,6,
C10C,V45B,21.3,4.3,
C10C,V45C,18,4.8,
C10C,V45D,8.3,3.3,*
C10C,V45E,9.8,3.3,*
C10C,V46A,42.7,12.4,
C10C,V46B,7.8,5.4,**
C10C,V46C,6.3,4.4,**
C10C,V46D,25.3,10.6,*
C10C,V46E,17.9,7.8,*
C10C,V47A,28.7,5.5,
C10C,V47B,12.1,3.4,
C10C,V47C,15.4,4.9,*
C10C,V47D,6.1,2.8,*
C10C,V47E,10.9,3.7,*
C10C,V47F,10.8,3.9,*
C10C,V47G,2.9,1.7,**
C10C,V47H,4.4,2.2,*
C10C,V47I,8.8,4.5,**
C10D,V00T,20.3,1.1,
C10D,V01A,45,2.9,
C10D,V01B,45,2.7,
C10D,V01C,5.8,1.3,
C10D,V01D,4.3,1.2,
C10D,V02A,4.2,1.1,
C10D,V02B,11.9,2.5,
C10D,V02C,77.6,3.3,
C10D,V02D,4.8,1.2,
C10D,V02E,1.5,0.7,*
C10D,V03A,58.3,2.9,
C10D,V03B,35.3,2.7,
C10D,V03C,4.4,1.2,
C10D,V03D,2,0.7,*
C10D,V04A,9.7,1.7,
C10D,V04B,7.1,1.5,
C10D,V04C,20.1,2.5,
C10D,V04D,12.3,1.9,
C10D,V04E,16.2,2.3,
C10D,V04F,14.2,1.7,
C10D,V04G,5.8,1.5,
C10D,V04H,14.6,2.4,
C10D,V04M,6.5,0.2,
C10D,V05A,22.2,2.3,
C10D,V05B,26.5,2.3,
C10D,V05C,44.8,3,
C10D,V05D,6.6,1.6,
C10D,V06A,3.8,0.9,
C10D,V06B,26.2,2.4,
C10D,V06C,70,2.6,
C10D,V07A,31.4,2.6,
C10D,V07B,68.6,2.6,
C10D,V08A,19,4.7,
C10D,V08B,26.4,5,
C10D,V08C,54.6,5,
C10D,V09A,34.5,3,
C10D,V09B,47.6,3.3,
C10D,V09C,14,1.8,
C10D,V09D,3.9,0.8,
C10D,V10A,56.1,6.4,
C10D,V11A,12.6,5.4,*
C10D,V12A,42.5,6.3,
C10D,V13A,13.6,6.4,*
C10D,V14A,47.4,9.3,
C10D,V15A,25.3,10.6,*
C10D,V16A,19.4,7.2,*
C10D,V17A,85.3,2.4,
C10D,V17B,8.7,2.2,
C10D,V17C,2.1,0.8,*
C10D,V17D,3.9,1,
C10D,V18A,71.4,3,
C10D,V18B,17.6,2.5,
C10D,V18C,4.7,1.1,
C10D,V18D,4.8,1.1,
C10D,V18E,1.4,0.6,*
C10D,V19A,4.8,1.1,
C10D,V19B,9.9,1.6,
C10D,V19C,9.2,1.7,
C10D,V19D,76,2.5,
C10D,V20A,38.4,6.3,
C10D,V21A,31.2,6.3,
C10D,V22A,13.2,3.8,
C10D,V23A,29.2,7.5,
C10D,V24A,41.6,3.3,
C10D,V24B,20.7,2.2,
C10D,V24C,6.8,1.8,
C10D,V24D,3.1,0.9,
C10D,V24E,23.3,2.8,
C10D,V24F,4.4,1.2,
C10D,V25A,43.4,3.2,
C10D,V25B,23.9,2.6,
C10D,V25C,14.8,1.7,
C10D,V25D,8.5,1.6,
C10D,V25E,9.4,2.2,
C10D,V26A,49.7,5.5,
C10D,V27A,30.4,5.5,
C10D,V28A,28.4,4.2,
C10D,V29A,21.7,6.2,
C10D,V29B,64.4,6.5,
C10D,V29C,2.1,1,*
C10D,V29D,7.5,3,*
C10D,V29E,4.3,1.5,*
C10D,V30A,15.3,2.7,
C10D,V30B,9.5,1.6,
C10D,V30C,11.3,2.1,
C10D,V30D,11.4,1.7,
C10D,V30E,52.5,2.8,
C10D,V31A,48.8,3.4,
C10D,V32A,17.9,2.5,
C10D,V33A,3.9,1.5,*
C10D,V34A,21,2.6,
C10D,V35A,14.3,2,
C10D,V36A,6.5,1.8,
C10D,V37A,28.6,20.8,**
C10D,V37B,22.1,15.5,**
C10D,V37C,4.8,5.2,***
C10D,V37D,12.9,10.4,**
C10D,V37E,29.1,12.3,*
C10D,V37F,2.6,3.5,***
C10D,V38A,31.9,19.9,**
C10D,V39A,20.4,19.2,**
C10D,V40A,16.6,16.7,***
C10D,V41A,8.8,10,***
C10D,V42A,24.8,17.9,**
C10D,V43A,14.7,17.3,***
C10D,V44A,24.9,2.6,
C10D,V44B,20.9,3.2,
C10D,V44C,9.9,1.3,
C10D,V44D,12.9,1.5,
C10D,V44E,31.3,2.3,
C10D,V45A,37.4,4.4,
C10D,V45B,20.4,3.1,
C10D,V45C,16.1,2.9,
C10D,V45D,11.2,2.6,
C10D,V45E,14.8,3.1,
C10D,V46A,29.6,5.7,
C10D,V46B,18,6.5,*
C10D,V46C,4.7,2.3,*
C10D,V46D,17.8,4.9,
C10D,V46E,29.8,6.2,
C10D,V47A,19.7,4.6,
C10D,V47B,9.7,2.5,
C10D,V47C,16.8,3.2,
C10D,V47D,14.7,5.7,*
C10D,V47E,7.7,2.4,*
C10D,V47F,7.9,2.3,
C10D,V47G,7.1,3.2,*
C10D,V47H,5.9,1.9,*
C10D,V47I,10.7,3.1,
C11A,V00T,68.7,1.1,
C11A,V01A,45.6,1.6,
C11A,V01B,43.5,1.5,
C11A,V01C,6.7,0.9,
C11A,V01D,4.2,0.6,
C11A,V02A,2.6,0.7,
C11A,V02B,8.1,0.9,
C11A,V02C,86,1.4,
C11A,V02D,2,0.4,
C11A,V02E,1.4,0.4,
C11A,V03A,57.3,1.9,
C11A,V03B,35.9,1.6,
C11A,V03C,4.5,0.7,
C11A,V03D,2.4,0.5,
C11A,V04A,9.2,1,
C11A,V04B,6.4,0.8,
C11A,V04C,20.1,1.5,
C11A,V04D,10.7,1.1,
C11A,V04E,16.9,1.1,
C11A,V04F,15,1,
C11A,V04G,5.9,0.7,
C11A,V04H,15.8,1.2,
C11A,V04M,6.6,0.1,
C11A,V05A,19.7,1.4,
C11A,V05B,27.8,1.4,
C11A,V05C,48.6,1.7,
C11A,V05D,3.9,0.6,
C11A,V06A,3.4,0.5,
C11A,V06B,30.4,1.6,
C11A,V06C,66.2,1.7,
C11A,V07A,36,1.6,
C11A,V07B,64,1.6,
C11A,V08A,16.9,1.9,
C11A,V08B,27.3,2.6,
C11A,V08C,55.8,2.8,
C11A,V09A,29.1,1.6,
C11A,V09B,50.7,1.6,
C11A,V09C,15.6,1.1,
C11A,V09D,4.6,0.6,
C11A,V10A,58.5,4.6,
C11A,V11A,16.7,3.4,
C11A,V12A,38.1,5.1,
C11A,V13A,13.9,4.1,
C11A,V14A,52.2,5.7,
C11A,V15A,22.4,5.5,
C11A,V16A,19,4.3,
C11A,V17A,86.6,1.1,
C11A,V17B,8.8,0.9,
C11A,V17C,2.2,0.5,
C11A,V17D,2.3,0.5,
C11A,V18A,71.8,1.7,
C11A,V18B,18.8,1.5,
C11A,V18C,4.6,0.6,
C11A,V18D,3.7,0.6,
C11A,V18E,1.1,0.4,*
C11A,V19A,2.8,0.5,
C11A,V19B,10.9,1,
C11A,V19C,10.1,1.1,
C11A,V19D,76.2,1.4,
C11A,V20A,39.4,4,
C11A,V21A,38.8,3.7,
C11A,V22A,11.8,2.9,
C11A,V23A,23.2,3.7,
C11A,V24A,36.6,1.7,
C11A,V24B,12.4,1.2,
C11A,V24C,7.6,1,
C11A,V24D,2.9,0.6,
C11A,V24E,34.7,2,
C11A,V24F,5.9,0.9,
C11A,V25A,55.7,1.6,
C11A,V25B,24.6,1.3,
C11A,V25C,10.7,1.1,
C11A,V25D,4.8,0.8,
C11A,V25E,4.3,0.7,
C11A,V26A,55.2,3.8,
C11A,V27A,29.9,3.7,
C11A,V28A,25.2,3.6,
C11A,V29A,26.5,2.7,
C11A,V29B,49.7,3.6,
C11A,V29C,2.2,0.8,*
C11A,V29D,11.6,2.4,
C11A,V29E,10,1.6,
C11A,V30A,15.8,1.2,
C11A,V30B,9,0.9,
C11A,V30C,11.6,1.1,
C11A,V30D,13.6,1.3,
C11A,V30E,50,1.7,
C11A,V31A,48,2,
C11A,V32A,14.9,1.5,
C11A,V33A,3.4,0.6,
C11A,V34A,19.8,1.7,
C11A,V35A,23.4,1.4,
C11A,V36A,3.8,0.7,
C11A,V37A,33.5,2.9,
C11A,V37B,14.7,2,
C11A,V37C,9.4,2,
C11A,V37D,8.9,1.5,
C11A,V37E,31.2,2.7,
C11A,V37F,2.4,0.7,*
C11A,V38A,38.2,4,
C11A,V39A,16.8,2.8,
C11A,V40A,10.1,2.8,
C11A,V41A,11.3,2.6,
C11A,V42A,31.4,3.5,
C11A,V43A,7.4,2,
C11A,V44A,13.8,1.2,
C11A,V44B,17.3,1.1,
C11A,V44C,12.1,1,
C11A,V44D,17.2,1.1,
C11A,V44E,39.6,1.6,
C11A,V45A,44.5,2.3,
C11A,V45B,20.9,1.9,
C11A,V45C,14.5,1.8,
C11A,V45D,8.9,1.3,
C11A,V45E,11.2,1.4,
C11A,V46A,26.6,3.3,
C11A,V46B,12.8,2.5,
C11A,V46C,11.8,2.6,
C11A,V46D,25.1,3,
C11A,V46E,23.6,3.2,
C11A,V47A,19,2.9,
C11A,V47B,21,2.3,
C11A,V47C,15.6,2.2,
C11A,V47D,9,1.9,
C11A,V47E,8.9,1.5,
C11A,V47F,9.3,1.5,
C11A,V47G,5.2,1.5,
C11A,V47H,4.3,1,
C11A,V47I,7.6,1.7,
C11B,V00T,25,1,
C11B,V01A,42.2,2.8,
C11B,V01B,48,2.7,
C11B,V01C,5.7,1.2,
C11B,V01D,4.2,1.1,
C11B,V02A,3.2,1,*
C11B,V02B,10.5,1.9,
C11B,V02C,83.2,2.4,
C11B,V02D,2.3,0.8,*
C11B,V02E,0.8,0.5,**
C11B,V03A,53.9,2.8,
C11B,V03B,39.6,2.7,
C11B,V03C,4.5,1.2,
C11B,V03D,2.1,0.7,*
C11B,V04A,11.4,1.9,
C11B,V04B,8.3,1.4,
C11B,V04C,21.8,2.2,
C11B,V04D,13.7,1.8,
C11B,V04E,15.2,1.8,
C11B,V04F,12.7,1.9,
C11B,V04G,5.4,1.1,
C11B,V04H,11.8,1.8,
C11B,V04M,6.2,0.1,
C11B,V05A,24.1,2.4,
C11B,V05B,32.1,2.7,
C11B,V05C,39.8,3.1,
C11B,V05D,4,1.1,
C11B,V06A,3.9,0.8,
C11B,V06B,31,2.5,
C11B,V06C,65.1,2.6,
C11B,V07A,35.4,2.6,
C11B,V07B,64.6,2.6,
C11B,V08A,15.9,3.6,
C11B,V08B,31.6,3.6,
C11B,V08C,52.6,4.4,
C11B,V09A,31.8,2.5,
C11B,V09B,51.3,2.5,
C11B,V09C,13.2,1.7,
C11B,V09D,3.6,1.1,
C11B,V10A,71.7,6.9,
C11B,V11A,17.5,5.6,*
C11B,V12A,35.3,7.5,
C11B,V13A,20.2,8.4,*
C11B,V14A,60.5,10.8,
C11B,V15A,18.4,7.7,*
C11B,V16A,16.2,6.5,*
C11B,V17A,87.7,2,
C11B,V17B,8.3,1.6,
C11B,V17C,2.3,0.9,*
C11B,V17D,1.7,0.7,*
C11B,V18A,80.7,2.2,
C11B,V18B,12.7,2.1,
C11B,V18C,3.9,1,
C11B,V18D,1.9,0.7,*
C11B,V18E,0.7,0.4,**
C11B,V19A,3.5,1,
C11B,V19B,9.3,1.4,
C11B,V19C,8.2,1.5,
C11B,V19D,79,2,
C11B,V20A,36.4,5.4,
C11B,V21A,34.9,6.1,
C11B,V22A,14.6,4.3,
C11B,V23A,29.3,5.8,
C11B,V24A,44.3,3.3,
C11B,V24B,19.3,2.6,
C11B,V24C,6.8,1.5,
C11B,V24D,2.9,1.5,**
C11B,V24E,21.5,3,
C11B,V24F,5.3,1.4,
C11B,V25A,44.3,2.9,
C11B,V25B,26.3,2.8,
C11B,V25C,17.2,2.3,
C11B,V25D,6.7,1.6,
C11B,V25E,5.5,1.3,
C11B,V26A,52.7,4.5,
C11B,V27A,34.8,4.3,
C11B,V28A,21,4.2,
C11B,V29A,25.2,4.2,
C11B,V29B,62.2,5.1,
C11B,V29C,2.5,1.6,**
C11B,V29D,3.7,2.2,**
C11B,V29E,6.3,2.2,*
C11B,V30A,21,2.2,
C11B,V30B,13.4,2,
C11B,V30C,13.9,1.9,
C11B,V30D,13,1.8,
C11B,V30E,38.7,2.5,
C11B,V31A,55.5,3.8,
C11B,V32A,20,2.2,
C11B,V33A,3.4,1.1,*
C11B,V34A,17.7,2.4,
C11B,V35A,12.4,2.5,
C11B,V36A,5.9,1.7,
C11B,V37A,33.7,4.8,
C11B,V37B,14.9,3.3,
C11B,V37C,17.2,3.7,
C11B,V37D,6.2,2.6,*
C11B,V37E,26.5,4,
C11B,V37F,1.5,1.2,**
C11B,V38A,48.8,7.2,
C11B,V39A,24,6.5,
C11B,V40A,14.9,5.7,*
C11B,V41A,7.8,3.3,*
C11B,V42A,13.7,4.4,*
C11B,V43A,6.2,3,*
C11B,V44A,12.5,1.8,
C11B,V44B,19,2.2,
C11B,V44C,14.3,2,
C11B,V44D,22.6,2.7,
C11B,V44E,31.7,2.7,
C11B,V45A,53.3,4.2,
C11B,V45B,18.9,2.9,
C11B,V45C,15.4,3,
C11B,V45D,6.5,1.9,
C11B,V45E,5.9,1.8,*
C11B,V46A,17.5,5.4,*
C11B,V46B,12.4,4.7,*
C11B,V46C,13.6,4.5,*
C11B,V46D,27.6,6.5,
C11B,V46E,28.9,5.6,
C11B,V47A,16.7,3.4,
C11B,V47B,26.3,3.7,
C11B,V47C,9.4,3,*
C11B,V47D,7.8,2.3,
C11B,V47E,7.6,2.4,*
C11B,V47F,14.7,3.7,
C11B,V47G,4.3,2,*
C11B,V47H,7.4,2.6,*
C11B,V47I,5.8,2.3,*
C11C,V00T,6.3,0.8,
C11C,V01A,38.7,5.9,
C11C,V01B,50.1,6.5,
C11C,V01C,7.3,2.8,*
C11C,V01D,3.9,2,**
C11C,V02A,5.6,2.6,*
C11C,V02B,13.8,4.2,*
C11C,V02C,73,6.3,
C11C,V02D,6.3,3.1,*
C11C,V02E,1.3,1.8,***
C11C,V03A,52.5,7.1,
C11C,V03B,41.6,6.8,
C11C,V03C,4.6,2.5,**
C11C,V03D,1.4,1.3,**
C11C,V04A,15.2,4.4,
C11C,V04B,7.1,3.1,*
C11C,V04C,22.8,5.3,
C11C,V04D,12.4,3.7,*
C11C,V04E,15,4.4,
C11C,V04F,10.2,3.5,*
C11C,V04G,6.1,2.7,*
C11C,V04H,11.2,6.1,**
C11C,V04M,6,0.3,
C11C,V05A,25.9,5.2,
C11C,V05B,32.2,6.4,
C11C,V05C,32.1,7.3,
C11C,V05D,9.8,3.9,*
C11C,V06A,5,2.7,**
C11C,V06B,30.4,6.1,
C11C,V06C,64.6,6.3,
C11C,V07A,34.6,5.3,
C11C,V07B,65.4,5.3,
C11C,V08A,16.4,7.8,*
C11C,V08B,26.6,9,*
C11C,V08C,57.1,11.1,
C11C,V09A,40.4,5.8,
C11C,V09B,50.1,6,
C11C,V09C,7.4,2.6,*
C11C,V09D,2.1,1.7,**
C11C,V10A,72.6,35.5,*
C11C,V11A,S,,S
C11C,V12A,41.8,40.6,**
C11C,V13A,14.1,11,**
C11C,V14A,51.3,23.2,*
C11C,V15A,31.8,22.7,**
C11C,V16A,S,,S
C11C,V17A,82.3,5,
C11C,V17B,13.8,5,*
C11C,V17C,1.7,1.5,**
C11C,V17D,2.2,1.4,**
C11C,V18A,80.7,6,
C11C,V18B,15.2,5.5,*
C11C,V18C,2.2,1.9,**
C11C,V18D,1.6,1,**
C11C,V18E,S,,S
C11C,V19A,2.6,1.8,**
C11C,V19B,7.4,2.7,*
C11C,V19C,9.5,4.2,*
C11C,V19D,80.5,5.1,
C11C,V20A,52.5,15.3,
C11C,V21A,26.2,11.3,*
C11C,V22A,18.7,11.8,**
C11C,V23A,17.9,10.9,**
C11C,V24A,40.4,9.5,
C11C,V24B,30.8,7.8,
C11C,V24C,7.1,4.8,**
C11C,V24D,1.4,1.6,***
C11C,V24E,16.9,6.5,*
C11C,V24F,3.3,2.7,**
C11C,V25A,34.8,7.8,
C11C,V25B,24.6,5.7,
C11C,V25C,18.3,4.4,
C11C,V25D,9.8,3.5,*
C11C,V25E,12.4,4.3,*
C11C,V26A,47.4,9.4,
C11C,V27A,35.8,10.3,
C11C,V28A,22.6,7.7,*
C11C,V29A,16.3,11.4,**
C11C,V29B,77.5,12,
C11C,V29C,1.7,2,***
C11C,V29D,1.4,2.8,***
C11C,V29E,3.1,3.6,***
C11C,V30A,27.7,6.8,
C11C,V30B,17.1,4.8,
C11C,V30C,17,5.3,*
C11C,V30D,7.7,2.9,*
C11C,V30E,30.6,5.9,
C11C,V31A,51.6,8.4,
C11C,V32A,22.7,7.3,*
C11C,V33A,7.6,4.4,**
C11C,V34A,15.7,6.3,*
C11C,V35A,8.7,4.7,**
C11C,V36A,10,4.8,*
C11C,V37A,37.3,12.5,*
C11C,V37B,19.8,8.3,*
C11C,V37C,8.5,5.1,**
C11C,V37D,7.7,5,**
C11C,V37E,21.2,6.8,*
C11C,V37F,5.5,3.6,**
C11C,V38A,40.5,15.4,*
C11C,V39A,25.2,13.8,**
C11C,V40A,15.1,9.6,**
C11C,V41A,11.1,8,**
C11C,V42A,11.8,11,**
C11C,V43A,5.5,6.8,***
C11C,V44A,49.7,6.2,
C11C,V44B,39.6,6.3,
C11C,V44C,7.1,3.2,*
C11C,V44D,1.9,1.8,**
C11C,V44E,1.7,2,***
C11C,V45A,46.3,7.2,
C11C,V45B,23.6,4.7,
C11C,V45C,13.8,3.6,
C11C,V45D,5.9,2.6,*
C11C,V45E,10.3,4.1,*
C11C,V46A,12.1,7.1,**
C11C,V46B,22.2,10,*
C11C,V46C,9.6,7.3,**
C11C,V46D,6.3,4.8,**
C11C,V46E,49.8,12.8,
C11C,V47A,13.7,5.7,*
C11C,V47B,9.3,3.6,*
C11C,V47C,7.2,3.8,**
C11C,V47D,19.7,8.2,*
C11C,V47E,9.1,3.4,*
C11C,V47F,14.1,4.8,*
C11C,V47G,6.3,4.9,**
C11C,V47H,7.1,3.1,*
C11C,V47I,13.3,4.6,*
C12A,V00T,69.8,1.4,
C12A,V01A,48.1,1.5,
C12A,V01B,42.2,1.5,
C12A,V01C,5.9,0.8,
C12A,V01D,3.8,0.5,
C12A,V02A,1.3,0.4,*
C12A,V02B,6.7,0.9,
C12A,V02C,88.9,1.3,
C12A,V02D,1.9,0.4,
C12A,V02E,1.2,0.4,
C12A,V03A,60.2,1.8,
C12A,V03B,33.5,1.6,
C12A,V03C,4.2,0.7,
C12A,V03D,2.1,0.5,
C12A,V04A,8.8,1,
C12A,V04B,6.4,0.7,
C12A,V04C,19.5,1.4,
C12A,V04D,10.8,0.9,
C12A,V04E,16.8,1.1,
C12A,V04F,15.3,1.1,
C12A,V04G,6.5,0.8,
C12A,V04H,16,1.1,
C12A,V04M,6.6,0.1,
C12A,V05A,17.5,1.3,
C12A,V05B,28.3,1.4,
C12A,V05C,49.9,1.8,
C12A,V05D,4.3,0.6,
C12A,V06A,2.6,0.4,
C12A,V06B,27.6,1.4,
C12A,V06C,69.8,1.5,
C12A,V07A,34.4,1.5,
C12A,V07B,65.6,1.5,
C12A,V08A,14.1,1.9,
C12A,V08B,25.8,2.3,
C12A,V08C,60.1,2.7,
C12A,V09A,31.3,1.9,
C12A,V09B,52,1.8,
C12A,V09C,13.4,1.2,
C12A,V09D,3.4,0.5,
C12A,V10A,57,4.3,
C12A,V11A,16.8,3.1,
C12A,V12A,40.2,4.6,
C12A,V13A,13.3,5,*
C12A,V14A,50.8,6,
C12A,V15A,24.7,5.7,
C12A,V16A,17.8,4.5,
C12A,V17A,87.5,1,
C12A,V17B,7.9,0.8,
C12A,V17C,2.3,0.5,
C12A,V17D,2.4,0.4,
C12A,V18A,72.1,1.7,
C12A,V18B,17.8,1.4,
C12A,V18C,5.1,0.6,
C12A,V18D,3.9,0.6,
C12A,V18E,1.1,0.4,*
C12A,V19A,3,0.6,
C12A,V19B,11.1,1,
C12A,V19C,10.5,1,
C12A,V19D,75.4,1.5,
C12A,V20A,39.9,3.9,
C12A,V21A,36.6,3.5,
C12A,V22A,11.1,2.4,
C12A,V23A,25.9,3.8,
C12A,V24A,38.3,1.8,
C12A,V24B,11,0.9,
C12A,V24C,7.8,1,
C12A,V24D,2,0.5,
C12A,V24E,35.5,2.1,
C12A,V24F,5.4,0.7,
C12A,V25A,59.3,1.5,
C12A,V25B,23.6,1.2,
C12A,V25C,9.9,1.2,
C12A,V25D,3.9,0.7,
C12A,V25E,3.2,0.7,
C12A,V26A,58.5,3.5,
C12A,V27A,27.3,3.6,
C12A,V28A,22.1,3,
C12A,V29A,27.1,2.4,
C12A,V29B,50.3,3.4,
C12A,V29C,1.2,0.5,*
C12A,V29D,11.7,2.9,
C12A,V29E,9.7,1.5,
C12A,V30A,15.7,1.2,
C12A,V30B,9.1,0.9,
C12A,V30C,10.9,1,
C12A,V30D,13.8,1.2,
C12A,V30E,50.5,1.6,
C12A,V31A,50.7,1.9,
C12A,V32A,12.8,1.2,
C12A,V33A,3.4,0.7,
C12A,V34A,20.1,1.6,
C12A,V35A,22.7,1.5,
C12A,V36A,3.4,0.7,
C12A,V37A,35.2,2.8,
C12A,V37B,13.4,1.8,
C12A,V37C,9.7,2,
C12A,V37D,8.2,1.6,
C12A,V37E,31.2,2.5,
C12A,V37F,2.3,0.7,*
C12A,V38A,44.2,4.5,
C12A,V39A,13.8,3.1,
C12A,V40A,6,2.1,*
C12A,V41A,12,2.7,
C12A,V42A,31.1,3.7,
C12A,V43A,6,2,*
C12A,V44A,14.7,1.1,
C12A,V44B,17.6,1.3,
C12A,V44C,12.3,1,
C12A,V44D,17.5,1.1,
C12A,V44E,37.9,1.5,
C12A,V45A,45.4,2.4,
C12A,V45B,19.5,1.6,
C12A,V45C,15.1,1.7,
C12A,V45D,8.9,1.3,
C12A,V45E,11.1,1.5,
C12A,V46A,23.3,3.2,
C12A,V46B,12.2,2.5,
C12A,V46C,12.1,2.5,
C12A,V46D,25.2,3,
C12A,V46E,27.2,3,
C12A,V47A,19.1,2.8,
C12A,V47B,22,2.3,
C12A,V47C,13.8,2.2,
C12A,V47D,8.9,2,
C12A,V47E,8.8,1.5,
C12A,V47F,9.2,1.4,
C12A,V47G,5.2,1.6,*
C12A,V47H,5.4,1.2,
C12A,V47I,7.5,1.6,
C12B,V00T,12.8,0,B
C12B,V01A,33.8,3.5,
C12B,V01B,49.9,3.6,
C12B,V01C,9.7,2.2,
C12B,V01D,6.6,1.9,
C12B,V02A,5.4,2.3,*
C12B,V02B,11.9,2.3,
C12B,V02C,76.6,3.3,
C12B,V02D,3.7,1.2,*
C12B,V02E,2.3,1.1,*
C12B,V03A,45.5,4,
C12B,V03B,43.5,4.2,
C12B,V03C,7.2,1.9,
C12B,V03D,3.8,1.3,*
C12B,V04A,13.3,2.5,
C12B,V04B,5.8,2.1,*
C12B,V04C,23.6,3,
C12B,V04D,9.7,1.9,
C12B,V04E,15.4,2.6,
C12B,V04F,12.4,2.3,
C12B,V04G,4.6,1.5,*
C12B,V04H,15.2,2.4,
C12B,V04M,6.3,0.2,
C12B,V05A,30.1,3.4,
C12B,V05B,29.4,3.5,
C12B,V05C,35.6,4,
C12B,V05D,4.9,1.6,*
C12B,V06A,7.6,1.8,
C12B,V06B,41.7,3.8,
C12B,V06C,50.7,3.9,
C12B,V07A,47.9,3.6,
C12B,V07B,52.1,3.6,
C12B,V08A,24.2,4.1,
C12B,V08B,31.4,5,
C12B,V08C,44.5,5.5,
C12B,V09A,20.3,2.7,
C12B,V09B,49.3,3.2,
C12B,V09C,23,2.9,
C12B,V09D,7.3,1.9,
C12B,V10A,70.2,8.9,
C12B,V11A,22.4,8.3,*
C12B,V12A,24.8,8.3,*
C12B,V13A,10.2,4.8,*
C12B,V14A,56,9.3,
C12B,V15A,22.9,9.5,*
C12B,V16A,19.8,7.9,*
C12B,V17A,83.2,2.8,
C12B,V17B,11.6,2.1,
C12B,V17C,2.1,1.2,**
C12B,V17D,3.2,1.7,**
C12B,V18A,72.7,3.6,
C12B,V18B,19.7,3.2,
C12B,V18C,3.9,1.3,*
C12B,V18D,2.9,1.6,**
C12B,V18E,0.8,0.7,**
C12B,V19A,2,0.9,*
C12B,V19B,9.2,2.4,
C12B,V19C,9,2,
C12B,V19D,79.8,2.8,
C12B,V20A,45.3,10.2,
C12B,V21A,31.9,9.5,
C12B,V22A,11.5,7.8,**
C12B,V23A,21,9.1,*
C12B,V24A,30.3,3.4,
C12B,V24B,17.6,3.2,
C12B,V24C,6.4,1.9,*
C12B,V24D,6.7,2.5,*
C12B,V24E,29.6,3.9,
C12B,V24F,9.5,2.7,
C12B,V25A,42.3,3.4,
C12B,V25B,30.4,3.5,
C12B,V25C,15.7,2.5,
C12B,V25D,6,1.7,
