CACode,VaCode,Estimate,ASE,Flag
C14A,V24A,12.1,1.7,
C14A,V24B,33.5,2.5,
C14A,V24C,13.8,1.7,
C14A,V24D,10,1.6,
C14A,V24E,15.6,1.7,
C14A,V24F,15.1,2.2,
C14A,V25A,70.7,2.1,
C14A,V25B,29.3,2.1,
C14A,V26A,7,1.3,
C14A,V26B,6.5,1.2,
C14A,V26C,26.8,2.2,
C14A,V26D,21.4,1.6,
C14A,V26E,24.4,2.1,
C14A,V26F,13.8,1.7,
C14A,V27A,15.7,1.4,
C14A,V27B,84.3,1.4,
C14A,V28A,46.6,2.2,
C14A,V29A,96.7,0.7,
C14A,V30A,85.9,1.5,
C14B,V00T,13.5,1.3,
C14B,V01A,10.1,2.3,
C14B,V01B,12.8,2.3,
C14B,V01C,12.7,1.9,
C14B,V01D,18.7,2.3,
C14B,V01E,23.8,3,
C14B,V01F,10.1,2.2,
C14B,V01G,11.9,2.5,
C14B,V01M,7,0.2,
C14B,V02A,33.7,3.2,
C14B,V02B,16.1,2.4,
C14B,V02C,9.4,1.9,
C14B,V02D,14.1,2.4,
C14B,V02E,13.3,1.8,
C14B,V02F,5.9,1.5,
C14B,V02G,7.4,1.4,
C14B,V02M,5.4,0.2,
C14B,V03A,62.6,4,
C14B,V03B,32.3,3.8,
C14B,V03C,4.1,1.3,*
C14B,V03D,0.9,0.4,*
C14B,V04F,53.7,22.8,*
C14B,V05A,55.2,26.4,*
C14B,V06A,46.3,3.4,
C14B,V06B,43.7,3.4,
C14B,V06C,7.3,1.7,
C14B,V06D,2.7,0.9,*
C14B,V07A,61.3,15.6,
C14B,V08A,53,16.9,*
C14B,V09A,68.2,4,
C14B,V09B,28.2,3.5,
C14B,V09C,2.7,1,*
C14B,V09D,0.9,0.4,*
C14B,V10A,42.9,24.6,**
C14B,V11A,62.2,23.9,*
C14B,V12A,46.4,4.4,
C14B,V12B,32.2,3.1,
C14B,V12C,11.6,2.6,
C14B,V12D,9.9,2.7,
C14B,V13A,43.2,14,*
C14B,V14A,30.2,11.5,*
C14B,V15A,8.9,4.4,*
C14B,V16A,27.9,10.6,*
C14B,V17A,49.4,3.3,
C14B,V17B,50.6,3.3,
C14B,V18A,4.4,1.9,*
C14B,V18B,42,4.7,
C14B,V18C,33.8,5,
C14B,V18D,5.7,1.8,*
C14B,V18E,6.1,2.1,*
C14B,V18F,8.1,2.5,*
C14B,V19A,79.5,3,
C14B,V19B,20.5,3,
C14B,V20A,30.3,3.6,
C14B,V20B,9.7,2.3,
C14B,V20C,4.7,1.4,*
C14B,V20D,18.5,2.6,
C14B,V20E,3.8,1.4,*
C14B,V20F,24,3.1,
C14B,V20G,9,2.3,
C14B,V21A,84.8,2.4,
C14B,V21B,15.2,2.4,
C14B,V22A,7.7,1.9,
C14B,V22B,8.1,2.4,*
C14B,V22C,45.9,4,
C14B,V22D,4.9,1.7,*
C14B,V22E,4.1,1.4,*
C14B,V22F,4.9,1.3,
C14B,V22G,20.4,3,
C14B,V22H,4.1,1.3,*
C14B,V23A,71.8,3.5,
C14B,V23B,28.2,3.5,
C14B,V24A,11.4,2.8,
C14B,V24B,37.8,4.3,
C14B,V24C,14.4,2.8,
C14B,V24D,9.9,2.1,
C14B,V24E,12,2.6,
C14B,V24F,14.5,2.6,
C14B,V25A,77.6,2.8,
C14B,V25B,22.4,2.8,
C14B,V26A,5.6,1.5,
C14B,V26B,4.4,1.2,
C14B,V26C,26.4,3.3,
C14B,V26D,19.1,2.6,
C14B,V26E,28,3.7,
C14B,V26F,16.5,2.8,
C14B,V27A,18.5,2.5,
C14B,V27B,81.5,2.5,
C14B,V28A,46.2,3.1,
C14B,V29A,94.4,1.8,
C14B,V30A,83.9,3,
C14C,V00T,8.5,1.6,
C14C,V01A,6,2.1,*
C14C,V01B,12.9,4.1,*
C14C,V01C,13.7,3.4,
C14C,V01D,24.5,4.1,
C14C,V01E,23,4.1,
C14C,V01F,9.7,3.4,*
C14C,V01G,10.2,2.7,
C14C,V01M,7.1,0.2,
C14C,V02A,23.9,4.2,
C14C,V02B,15.6,2.8,
C14C,V02C,8.6,2.1,
C14C,V02D,18,3.8,
C14C,V02E,14.6,3.9,
C14C,V02F,7.9,3.2,*
C14C,V02G,11.5,3.8,*
C14C,V02M,6.1,0.3,
C14C,V03A,63.4,6.6,
C14C,V03B,33.1,6.6,
C14C,V03C,1.7,1.1,**
C14C,V03D,1.8,1.1,**
C14C,V04F,53.5,37.2,**
C14C,V05A,46.5,37.2,**
C14C,V06A,50.3,6.1,
C14C,V06B,42,6.3,
C14C,V06C,4.5,1.9,*
C14C,V06D,3.1,1.6,**
C14C,V07A,59.5,21,*
C14C,V08A,40.5,21,**
C14C,V09A,66.2,5.6,
C14C,V09B,31.5,5.6,
C14C,V09C,1.6,0.9,**
C14C,V09D,0.7,0.5,**
C14C,V10A,59.1,45.2,**
C14C,V11A,S,,S
C14C,V12A,33.1,6.3,
C14C,V12B,33.2,5.7,
C14C,V12C,11.8,3.3,
C14C,V12D,21.9,7,*
C14C,V13A,17.2,5.7,*
C14C,V14A,28.9,13.3,*
C14C,V15A,44,14.3,*
C14C,V16A,10.8,5.7,**
C14C,V17A,56.3,4.7,
C14C,V17B,43.7,4.7,
C14C,V18A,6.9,2.7,*
C14C,V18B,44.6,6.6,
C14C,V18C,27.7,4.2,
C14C,V18D,6.3,2.7,*
C14C,V18E,5.7,2.3,*
C14C,V18F,8.9,3.6,*
C14C,V19A,78,4.6,
C14C,V19B,22,4.6,
C14C,V20A,35.8,4.8,
C14C,V20B,5.5,2.1,*
C14C,V20C,5.2,2.2,*
C14C,V20D,18.9,3.7,
C14C,V20E,2.7,1.6,**
C14C,V20F,24.8,5.5,
C14C,V20G,7.1,2.6,*
C14C,V21A,84.7,4.3,
C14C,V21B,15.3,4.3,
C14C,V22A,9.1,3,*
C14C,V22B,6.2,1.8,
C14C,V22C,50.1,4.9,
C14C,V22D,3.7,1.5,*
C14C,V22E,4.4,2.4,**
C14C,V22F,4.4,1.4,*
C14C,V22G,17.2,3.6,
C14C,V22H,4.9,1.8,*
C14C,V23A,70.6,4.4,
C14C,V23B,29.4,4.4,
C14C,V24A,11,3.4,*
C14C,V24B,36,6.2,
C14C,V24C,15.7,4,
C14C,V24D,8.6,3.3,*
C14C,V24E,12.4,4.4,*
C14C,V24F,16.4,3.7,
C14C,V25A,77.6,4.1,
C14C,V25B,22.4,4.1,
C14C,V26A,5.6,2.1,*
C14C,V26B,6.5,2.2,*
C14C,V26C,24.6,4.9,
C14C,V26D,17,3.4,
C14C,V26E,25.6,3.9,
C14C,V26F,20.7,4.3,
C14C,V27A,19.6,3.9,
C14C,V27B,80.4,3.9,
C14C,V28A,54.7,4.9,
C14C,V29A,96.9,1.3,
C14C,V30A,88.7,3.4,
C14D,V00T,9.5,2,
C14D,V01A,8.6,2.7,*
C14D,V01B,14.8,3.3,
C14D,V01C,12.6,3.3,
C14D,V01D,18,3.5,
C14D,V01E,20.8,3.9,
C14D,V01F,11.6,2.7,
C14D,V01G,13.5,3.3,
C14D,V01M,7,0.2,
C14D,V02A,22.5,4.1,
C14D,V02B,17.7,3.8,
C14D,V02C,8.4,2.7,*
C14D,V02D,14.1,2.8,
C14D,V02E,14.9,3.1,
C14D,V02F,7.4,1.6,
C14D,V02G,15.1,2.5,
C14D,V02M,6.2,0.2,
C14D,V03A,64.5,5.1,
C14D,V03B,30.5,4.7,
C14D,V03C,3.3,1.7,**
C14D,V03D,1.6,1,**
C14D,V04F,54.2,30,**
C14D,V05A,50.1,30.8,**
C14D,V06A,53.2,5.2,
C14D,V06B,35.9,4.3,
C14D,V06C,6.9,2.3,*
C14D,V06D,4.1,1.8,*
C14D,V07A,70.9,18.2,
C14D,V08A,55.3,19.6,*
C14D,V09A,67.7,3.8,
C14D,V09B,28.9,3.6,
C14D,V09C,2.2,1,*
C14D,V09D,1.1,0.7,**
C14D,V10A,38.9,33.8,**
C14D,V11A,67.3,31,*
C14D,V12A,17.5,4.9,
C14D,V12B,17,4.2,
C14D,V12C,8.9,2.8,*
C14D,V12D,56.7,8.4,
C14D,V13A,17.4,8.4,*
C14D,V14A,14.4,5.8,*
C14D,V15A,69.8,9.2,
C14D,V16A,4.1,2.4,**
C14D,V17A,55.3,5.3,
C14D,V17B,44.7,5.3,
C14D,V18A,7,3.3,*
C14D,V18B,47.5,6.1,
C14D,V18C,29.4,5.5,
C14D,V18D,5.2,2.4,*
C14D,V18E,4.6,2.1,*
C14D,V18F,6.4,2.6,*
C14D,V19A,79.6,4.1,
C14D,V19B,20.4,4.1,
C14D,V20A,29.7,4.3,
C14D,V20B,9.2,2.2,
C14D,V20C,6,2.4,*
C14D,V20D,17,3.4,
C14D,V20E,2.5,1.1,*
C14D,V20F,26.2,4.1,
C14D,V20G,9.3,2.6,
C14D,V21A,87.3,3.2,
C14D,V21B,12.7,3.2,
C14D,V22A,7.5,2.1,
C14D,V22B,5.8,1.6,
C14D,V22C,48.2,4.4,
C14D,V22D,5.2,2.5,*
C14D,V22E,4.8,1.7,*
C14D,V22F,5.6,2,*
C14D,V22G,19.2,3.1,
C14D,V22H,3.8,1.8,*
C14D,V23A,70.8,4.8,
C14D,V23B,29.2,4.8,
C14D,V24A,9.5,3.4,*
C14D,V24B,33.3,5.3,
C14D,V24C,14.7,3.3,
C14D,V24D,5.4,2.5,*
C14D,V24E,17.8,4.4,
C14D,V24F,19.3,5.1,
C14D,V25A,79.7,4.6,
C14D,V25B,20.3,4.6,
C14D,V26A,3.6,1.6,*
C14D,V26B,7,3.9,**
C14D,V26C,24.6,4.4,
C14D,V26D,16.8,2.8,
C14D,V26E,28.4,5.1,
C14D,V26F,19.6,4.2,
C14D,V27A,20.2,3.3,
C14D,V27B,79.8,3.3,
C14D,V28A,61.2,4.6,
C14D,V29A,95.9,1.9,
C14D,V30A,87.2,3.2,
C14E,V00T,15,2.1,
C14E,V01A,4.9,1.7,*
C14E,V01B,8.6,2.6,*
C14E,V01C,5.7,1.7,
C14E,V01D,15.1,2.8,
C14E,V01E,24.4,3,
C14E,V01F,16.9,2.6,
C14E,V01G,24.4,4.4,
C14E,V01M,7.9,0.2,
C14E,V02A,21.9,2.8,
C14E,V02B,11.8,2.5,
C14E,V02C,9.4,1.9,
C14E,V02D,16.4,2.8,
C14E,V02E,16.4,2.6,
C14E,V02F,8.5,2.1,
C14E,V02G,15.7,3,
C14E,V02M,6.4,0.2,
C14E,V03A,33,4.3,
C14E,V03B,44.5,3.9,
C14E,V03C,14.4,2.9,
C14E,V03D,8.1,3,*
C14E,V04F,85.2,10.9,
C14E,V05A,25.3,13.1,**
C14E,V06A,26.9,4.5,
C14E,V06B,47.5,3.5,
C14E,V06C,16.1,2.3,
C14E,V06D,9.5,3,*
C14E,V07A,82.8,9.6,
C14E,V08A,29.9,11.9,*
C14E,V09A,63.7,4.2,
C14E,V09B,28.3,4.2,
C14E,V09C,5.4,1.5,
C14E,V09D,2.6,1.3,*
C14E,V10A,86.3,12.3,
C14E,V11A,29.3,18.1,**
C14E,V12A,4.4,1.5,*
C14E,V12B,8.9,2.6,
C14E,V12C,11.5,3,
C14E,V12D,75.2,3.5,
C14E,V13A,50,6.8,
C14E,V14A,6.7,3.7,**
C14E,V15A,45.6,7,
C14E,V16A,3,1.3,*
C14E,V17A,52.4,4.9,
C14E,V17B,47.6,4.9,
C14E,V18A,3.1,1.4,*
C14E,V18B,50.4,4.7,
C14E,V18C,27.7,4,
C14E,V18D,5.7,2.2,*
C14E,V18E,7.2,2.8,*
C14E,V18F,5.9,2.1,*
C14E,V19A,79.7,4,
C14E,V19B,20.3,4,
C14E,V20A,28.1,3.8,
C14E,V20B,11.1,2.5,
C14E,V20C,4.4,1.8,*
C14E,V20D,18.9,2.6,
C14E,V20E,6.4,2.1,*
C14E,V20F,24.1,3.7,
C14E,V20G,7,2.2,*
C14E,V21A,83.7,3.6,
C14E,V21B,16.3,3.6,
C14E,V22A,6.6,2,*
C14E,V22B,7.6,2.1,
C14E,V22C,45.4,4.9,
C14E,V22D,6,1.7,
C14E,V22E,6.8,1.8,
C14E,V22F,5,1.9,*
C14E,V22G,17.8,2.8,
C14E,V22H,4.8,1.7,*
C14E,V23A,66.3,5.6,
C14E,V23B,33.7,5.6,
C14E,V24A,10.2,2.4,
C14E,V24B,37.4,5,
C14E,V24C,14,3.1,
C14E,V24D,8,3.3,*
C14E,V24E,14,2.7,
C14E,V24F,16.3,3.2,
C14E,V25A,75.1,3.8,
C14E,V25B,24.9,3.8,
C14E,V26A,5.2,1.6,*
C14E,V26B,4,1.8,*
C14E,V26C,20.5,3.7,
C14E,V26D,21,2.9,
C14E,V26E,27.5,3.5,
C14E,V26F,21.7,4.1,
C14E,V27A,33.4,3.4,
C14E,V27B,66.6,3.4,
C14E,V28A,73.4,3.2,
C14E,V29A,88.7,2.4,
C14E,V30A,89.8,2.5,
C15A,V00T,7.5,0.6,
C15A,V01A,12.6,2.9,
C15A,V01B,15.9,3.1,
C15A,V01C,10,2.4,
C15A,V01D,14.7,2.8,
C15A,V01E,21.1,3.6,
C15A,V01F,11.5,2.8,
C15A,V01G,14.2,2.7,
C15A,V01M,6.9,0.2,
C15A,V02A,35.6,4.7,
C15A,V02B,13.7,3.1,
C15A,V02C,8.3,2.7,*
C15A,V02D,13.2,3.2,
C15A,V02E,11.1,3,
C15A,V02F,7.3,1.9,
C15A,V02G,10.9,2.4,
C15A,V02M,5.4,0.3,
C15A,V03A,51.2,4.2,
C15A,V03B,33.7,4.1,
C15A,V03C,7.8,2.5,*
C15A,V03D,7.3,1.8,
C15A,V04F,40.5,15,*
C15A,V05A,66.5,14.5,
C15A,V06A,37.7,3.6,
C15A,V06B,41.1,4.2,
C15A,V06C,12.6,3,
C15A,V06D,8.7,2.7,*
C15A,V07A,57.6,17.2,
C15A,V08A,56.1,17.1,*
C15A,V09A,55.5,4.3,
C15A,V09B,34.1,4.2,
C15A,V09C,5.9,1.9,*
C15A,V09D,4.5,1.7,*
C15A,V10A,39.6,19.8,*
C15A,V11A,65.4,20.5,*
C15A,V12A,28,4.1,
C15A,V12B,30.3,4.3,
C15A,V12C,9.4,2.6,
C15A,V12D,32.3,3.5,
C15A,V13A,29.6,6.7,
C15A,V14A,12.5,6,*
C15A,V15A,37.3,7.2,
C15A,V16A,30.6,6.8,
C15A,V17A,56.4,3.9,
C15A,V17B,43.6,3.9,
C15A,V18A,4.3,2.1,*
C15A,V18B,46.2,6.2,
C15A,V18C,29.4,5.7,
C15A,V18D,4.7,2.6,**
C15A,V18E,5.1,2.2,*
C15A,V18F,10.3,3.1,
C15A,V19A,79.8,4,
C15A,V19B,20.2,4,
C15A,V20A,28.5,4.8,
C15A,V20B,9,2.6,
C15A,V20C,3.7,1.8,*
C15A,V20D,16,3.6,
C15A,V20E,2.9,1.5,**
C15A,V20F,30.4,4.8,
C15A,V20G,9.5,3,*
C15A,V21A,85.5,3.4,
C15A,V21B,14.5,3.4,
C15A,V22A,7.6,2.7,*
C15A,V22B,6.5,2.1,*
C15A,V22C,42.7,5,
C15A,V22D,6.2,2.9,*
C15A,V22E,5.8,2.2,*
C15A,V22F,7.1,2.7,*
C15A,V22G,17.9,4.1,
C15A,V22H,6.1,2.5,*
C15A,V23A,71.1,4,
C15A,V23B,28.9,4,
C15A,V24A,10.9,4.8,*
C15A,V24B,32.5,6.1,
C15A,V24C,16.7,4.1,
C15A,V24D,7,3,*
C15A,V24E,14,4.3,*
C15A,V24F,18.9,4.6,
C15A,V25A,75.1,4.3,
C15A,V25B,24.9,4.3,
C15A,V26A,7.3,3.1,*
C15A,V26B,6.5,2.9,*
C15A,V26C,18.5,3.7,
C15A,V26D,20.4,4.1,
C15A,V26E,24.7,4.8,
C15A,V26F,22.7,4.5,
C15A,V27A,16.3,3.3,
C15A,V27B,83.7,3.3,
C15A,V28A,53.2,4,
C15A,V29A,93.6,1.9,
C15A,V30A,82.1,3.5,
C15B,V00T,92.5,0.6,
C15B,V01A,9,0.9,
C15B,V01B,13.4,1,
C15B,V01C,11.3,0.9,
C15B,V01D,19.7,1.2,
C15B,V01E,22.3,1.3,
C15B,V01F,11.6,1,
C15B,V01G,12.7,1.1,
C15B,V01M,7.1,0.1,
C15B,V02A,30.4,1.3,
C15B,V02B,15.8,1.1,
C15B,V02C,9.8,0.7,
C15B,V02D,15.4,1,
C15B,V02E,13.2,0.9,
C15B,V02F,6.1,0.7,
C15B,V02G,9.3,0.8,
C15B,V02M,5.6,0.1,
C15B,V03A,58.9,1.7,
C15B,V03B,33.9,1.5,
C15B,V03C,5.2,0.8,
C15B,V03D,2,0.5,
C15B,V04F,80.5,8.5,
C15B,V05A,27.4,9.2,*
C15B,V06A,46.5,1.8,
C15B,V06B,41.5,1.4,
C15B,V06C,8.7,1,
C15B,V06D,3.3,0.6,
C15B,V07A,77.4,7.1,
C15B,V08A,35.8,7.7,
C15B,V09A,67.4,1.6,
C15B,V09B,29.1,1.5,
C15B,V09C,2.7,0.5,
C15B,V09D,0.9,0.3,
C15B,V10A,76.1,13.9,
C15B,V11A,32.3,14.1,*
C15B,V12A,38.3,1.7,
C15B,V12B,29.5,1.4,
C15B,V12C,9.8,0.9,
C15B,V12D,22.3,1.7,
C15B,V13A,40.3,4.4,
C15B,V14A,15,2.9,
C15B,V15A,44,4.5,
C15B,V16A,8.7,2.1,
C15B,V17A,48.3,1.6,
C15B,V17B,51.7,1.6,
C15B,V18A,6.2,1.2,
C15B,V18B,48.5,2,
C15B,V18C,27.6,1.7,
C15B,V18D,5.6,0.8,
C15B,V18E,6.5,0.8,
C15B,V18F,5.6,0.9,
C15B,V19A,73.8,1.7,
C15B,V19B,26.2,1.7,
C15B,V20A,28.8,1.6,
C15B,V20B,9.6,0.8,
C15B,V20C,5.5,0.7,
C15B,V20D,17.5,1,
C15B,V20E,4,0.7,
C15B,V20F,26.4,1.7,
C15B,V20G,8.2,0.9,
C15B,V21A,79.8,1.4,
C15B,V21B,20.2,1.4,
C15B,V22A,7.9,0.9,
C15B,V22B,7.7,0.9,
C15B,V22C,49.8,1.5,
C15B,V22D,5.2,0.7,
C15B,V22E,5.2,0.7,
C15B,V22F,3.6,0.5,
C15B,V22G,16.5,1.1,
C15B,V22H,4.1,0.6,
C15B,V23A,68.5,1.7,
C15B,V23B,31.5,1.7,
C15B,V24A,11.4,1.3,
C15B,V24B,35,1.9,
C15B,V24C,14,1.3,
C15B,V24D,9.3,1,
C15B,V24E,14.8,1.2,
C15B,V24F,15.5,1.5,
C15B,V25A,73.7,1.6,
C15B,V25B,26.3,1.6,
C15B,V26A,6,0.8,
C15B,V26B,5.8,0.8,
C15B,V26C,25.9,1.4,
C15B,V26D,20.1,1.2,
C15B,V26E,26,1.6,
C15B,V26F,16.1,1.3,
C15B,V27A,19.8,1.2,
C15B,V27B,80.2,1.2,
C15B,V28A,52.6,1.4,
C15B,V29A,95.3,0.7,
C15B,V30A,87,1.1,
